docname,topic,proportion
Bible_page_1253.txt,027,0.443646
Bible_page_1253.txt,006,0.390366
Bible_page_1253.txt,025,0.165988
GuruGranth_page_955.txt,004,0.620789
GuruGranth_page_955.txt,001,0.156065
GuruGranth_page_955.txt,012,0.121176
GuruGranth_page_955.txt,006,0.086836
GuruGranth_page_955.txt,000,0.015135
Bible_page_823.txt,018,0.498531
Bible_page_823.txt,002,0.454909
Bible_page_823.txt,008,0.04656
Bible_page_272.txt,013,0.617058
Bible_page_272.txt,016,0.141512
Bible_page_272.txt,005,0.119437
Bible_page_272.txt,033,0.074035
Bible_page_272.txt,003,0.047959
GuruGranth_page_1122.txt,012,0.701778
GuruGranth_page_1122.txt,007,0.109806
GuruGranth_page_1122.txt,021,0.076542
GuruGranth_page_1122.txt,006,0.07518
GuruGranth_page_1122.txt,015,0.036693
Bible_page_2549.txt,010,0.419264
Bible_page_2549.txt,011,0.26353
Bible_page_2549.txt,020,0.163782
Bible_page_2549.txt,022,0.153424
Taoist_page_2.txt,007,0.888372
Taoist_page_2.txt,015,0.111628
Bible_page_2260.txt,024,0.676233
Bible_page_2260.txt,016,0.177827
Bible_page_2260.txt,020,0.14594
Taoist_page_131.txt,031,0.767831
Taoist_page_131.txt,001,0.232169
Bible_page_614.txt,002,0.393453
Bible_page_614.txt,013,0.367345
Bible_page_614.txt,020,0.239202
GuruGranth_page_40.txt,021,0.532681
GuruGranth_page_40.txt,006,0.390585
GuruGranth_page_40.txt,012,0.053166
GuruGranth_page_40.txt,001,0.023568
Bible_page_658.txt,029,0.653771
Bible_page_658.txt,013,0.16901
Bible_page_658.txt,000,0.156284
Bible_page_658.txt,009,0.020936
Bible_page_2439.txt,011,0.545316
Bible_page_2439.txt,016,0.287746
Bible_page_2439.txt,020,0.084977
Bible_page_2439.txt,003,0.08196
Bible_page_1444.txt,000,0.905983
Bible_page_1444.txt,013,0.077387
Bible_page_1444.txt,002,0.01663
Bible_page_1308.txt,002,0.428431
Bible_page_1308.txt,027,0.375981
Bible_page_1308.txt,025,0.195588
Bible_page_2095.txt,024,0.471003
Bible_page_2095.txt,010,0.430232
Bible_page_2095.txt,001,0.098765
GuruGranth_page_53.txt,006,0.609675
GuruGranth_page_53.txt,004,0.302522
GuruGranth_page_53.txt,012,0.087803
Bible_page_1761.txt,005,0.951184
Bible_page_1761.txt,002,0.048816
Bible_page_2471.txt,011,0.584975
Bible_page_2471.txt,020,0.252244
Bible_page_2471.txt,000,0.162781
GuruGranth_page_113.txt,004,0.831583
GuruGranth_page_113.txt,021,0.119729
GuruGranth_page_113.txt,012,0.048688
Gita_page_103.txt,007,0.847838
Gita_page_103.txt,002,0.124345
Gita_page_103.txt,015,0.027817
Bible_page_1304.txt,010,0.662215
Bible_page_1304.txt,000,0.194515
Bible_page_1304.txt,017,0.14327
Bible_page_763.txt,018,0.675742
Bible_page_763.txt,002,0.265514
Bible_page_763.txt,023,0.058744
Gita_page_28.txt,015,0.678257
Gita_page_28.txt,007,0.305729
Gita_page_28.txt,003,0.016014
Bible_page_1780.txt,002,0.790525
Bible_page_1780.txt,013,0.132551
Bible_page_1780.txt,026,0.051997
Bible_page_1780.txt,006,0.024928
Taoist_page_49.txt,011,0.855024
Taoist_page_49.txt,031,0.144976
GuruGranth_page_63.txt,004,0.399603
GuruGranth_page_63.txt,012,0.351736
GuruGranth_page_63.txt,014,0.084416
GuruGranth_page_63.txt,010,0.08209
GuruGranth_page_63.txt,001,0.078348
GuruGranth_page_63.txt,021,0.003806
Bible_page_684.txt,029,0.707031
Bible_page_684.txt,019,0.177428
Bible_page_684.txt,003,0.058224
Bible_page_684.txt,001,0.034325
Bible_page_684.txt,018,0.022992
GuruGranth_page_948.txt,004,0.807005
GuruGranth_page_948.txt,012,0.119425
GuruGranth_page_948.txt,001,0.07357
Bible_page_2146.txt,024,0.686429
Bible_page_2146.txt,003,0.1719
Bible_page_2146.txt,010,0.141672
GuruGranth_page_1260.txt,004,0.683471
GuruGranth_page_1260.txt,012,0.187695
GuruGranth_page_1260.txt,021,0.08062
GuruGranth_page_1260.txt,003,0.048214
GuruGranth_page_997.txt,021,0.374135
GuruGranth_page_997.txt,012,0.298139
GuruGranth_page_997.txt,004,0.253706
GuruGranth_page_997.txt,025,0.039637
GuruGranth_page_997.txt,006,0.018745
GuruGranth_page_997.txt,001,0.015638
Quran_page_26.txt,030,0.727613
Quran_page_26.txt,015,0.125093
Quran_page_26.txt,000,0.091887
Quran_page_26.txt,008,0.055407
Bible_page_365.txt,002,1.0
Bible_page_2321.txt,024,0.277256
Bible_page_2321.txt,001,0.269799
Bible_page_2321.txt,019,0.252879
Bible_page_2321.txt,020,0.200066
Gita_page_80.txt,007,0.961599
Gita_page_80.txt,000,0.038401
Bible_page_1858.txt,015,0.76284
Bible_page_1858.txt,034,0.086211
Bible_page_1858.txt,014,0.085122
Bible_page_1858.txt,028,0.058865
Bible_page_1858.txt,009,0.006963
GuruGranth_page_661.txt,012,0.512848
GuruGranth_page_661.txt,004,0.28233
GuruGranth_page_661.txt,001,0.113608
GuruGranth_page_661.txt,000,0.091213
Bible_page_1767.txt,005,0.621726
Bible_page_1767.txt,014,0.378274
Bible_page_2230.txt,002,0.449912
Bible_page_2230.txt,011,0.288432
Bible_page_2230.txt,024,0.261656
GuruGranth_page_155.txt,012,0.692712
GuruGranth_page_155.txt,004,0.094324
GuruGranth_page_155.txt,001,0.093211
GuruGranth_page_155.txt,003,0.064491
GuruGranth_page_155.txt,006,0.055261
Bible_page_2502.txt,011,0.602318
Bible_page_2502.txt,016,0.211434
Bible_page_2502.txt,020,0.186248
Taoist_page_64.txt,031,0.872141
Taoist_page_64.txt,007,0.127859
GuruGranth_page_1226.txt,001,0.488226
GuruGranth_page_1226.txt,012,0.274538
GuruGranth_page_1226.txt,021,0.237236
GuruGranth_page_981.txt,021,0.556893
GuruGranth_page_981.txt,012,0.316609
GuruGranth_page_981.txt,001,0.107801
GuruGranth_page_981.txt,006,0.018697
Bible_page_1959.txt,000,0.685255
Bible_page_1959.txt,005,0.143994
Bible_page_1959.txt,016,0.131806
Bible_page_1959.txt,010,0.038946
Bible_page_2597.txt,011,0.701645
Bible_page_2597.txt,020,0.298355
Taoist_page_54.txt,007,0.533527
Taoist_page_54.txt,031,0.328557
Taoist_page_54.txt,012,0.0857
Taoist_page_54.txt,008,0.052216
Bible_page_506.txt,009,0.864565
Bible_page_506.txt,008,0.135435
Bible_page_2048.txt,024,0.500443
Bible_page_2048.txt,011,0.401911
Bible_page_2048.txt,002,0.088977
Bible_page_2048.txt,016,0.008669
Bible_page_2422.txt,020,1.0
Bible_page_1709.txt,005,0.923697
Bible_page_1709.txt,019,0.076303
Bible_page_807.txt,023,0.925573
Bible_page_807.txt,009,0.074427
GuruGranth_page_1114.txt,021,0.660693
GuruGranth_page_1114.txt,001,0.17298
GuruGranth_page_1114.txt,004,0.166327
GuruGranth_page_400.txt,001,0.415607
GuruGranth_page_400.txt,021,0.387671
GuruGranth_page_400.txt,006,0.196722
Bible_page_217.txt,028,1.0
GuruGranth_page_402.txt,006,0.389448
GuruGranth_page_402.txt,012,0.288121
GuruGranth_page_402.txt,021,0.157249
GuruGranth_page_402.txt,001,0.121144
GuruGranth_page_402.txt,007,0.044038
Bible_page_2177.txt,011,0.402744
Bible_page_2177.txt,022,0.354907
Bible_page_2177.txt,024,0.173514
Bible_page_2177.txt,015,0.068835
Bible_page_848.txt,018,0.677472
Bible_page_848.txt,003,0.322528
Bible_page_2346.txt,008,0.345897
Bible_page_2346.txt,011,0.314797
Bible_page_2346.txt,010,0.151251
Bible_page_2346.txt,024,0.112696
Bible_page_2346.txt,015,0.07536
Bible_page_766.txt,014,0.533962
Bible_page_766.txt,027,0.187309
Bible_page_766.txt,029,0.145697
Bible_page_766.txt,002,0.133032
GuruGranth_page_524.txt,012,0.915706
GuruGranth_page_524.txt,003,0.050612
GuruGranth_page_524.txt,014,0.033682
Bible_page_1816.txt,005,0.568081
Bible_page_1816.txt,019,0.216831
Bible_page_1816.txt,002,0.215089
GuruGranth_page_318.txt,001,0.416527
GuruGranth_page_318.txt,004,0.330121
GuruGranth_page_318.txt,006,0.201784
GuruGranth_page_318.txt,012,0.051568
Bible_page_1146.txt,013,0.573676
Bible_page_1146.txt,000,0.385417
Bible_page_1146.txt,027,0.040907
GuruGranth_page_135.txt,006,0.491252
GuruGranth_page_135.txt,021,0.310553
GuruGranth_page_135.txt,004,0.106767
GuruGranth_page_135.txt,001,0.091428
Bible_page_901.txt,018,1.0
GuruGranth_page_1200.txt,021,0.692011
GuruGranth_page_1200.txt,001,0.166712
GuruGranth_page_1200.txt,012,0.120448
GuruGranth_page_1200.txt,025,0.020829
Bible_page_1227.txt,025,0.779102
Bible_page_1227.txt,010,0.220898
GuruGranth_page_580.txt,004,0.471559
GuruGranth_page_580.txt,006,0.339446
GuruGranth_page_580.txt,012,0.173826
GuruGranth_page_580.txt,007,0.01517
Bible_page_1286.txt,025,0.380338
Bible_page_1286.txt,002,0.158028
Bible_page_1286.txt,015,0.151807
Bible_page_1286.txt,001,0.136368
Bible_page_1286.txt,010,0.114376
Bible_page_1286.txt,026,0.059083
GuruGranth_page_444.txt,021,0.341842
GuruGranth_page_444.txt,012,0.22539
GuruGranth_page_444.txt,004,0.202834
GuruGranth_page_444.txt,001,0.130942
GuruGranth_page_444.txt,007,0.072883
GuruGranth_page_444.txt,006,0.02611
Bible_page_1149.txt,000,0.642991
Bible_page_1149.txt,016,0.357009
GuruGranth_page_554.txt,004,0.55461
GuruGranth_page_554.txt,012,0.197791
GuruGranth_page_554.txt,006,0.157064
GuruGranth_page_554.txt,021,0.090534
Bible_page_592.txt,002,0.592187
Bible_page_592.txt,029,0.382114
Bible_page_592.txt,005,0.025699
Bible_page_1873.txt,018,0.647601
Bible_page_1873.txt,027,0.188049
Bible_page_1873.txt,010,0.100335
Bible_page_1873.txt,028,0.064015
GuruGranth_page_431.txt,006,0.500112
GuruGranth_page_431.txt,004,0.31052
GuruGranth_page_431.txt,012,0.153759
GuruGranth_page_431.txt,003,0.035609
Gita_page_36.txt,007,0.910157
Gita_page_36.txt,003,0.089843
Bible_page_312.txt,017,0.754671
Bible_page_312.txt,028,0.235583
Bible_page_312.txt,034,0.009747
Bible_page_828.txt,018,0.689023
Bible_page_828.txt,005,0.210961
Bible_page_828.txt,009,0.100017
Bible_page_2255.txt,016,1.0
Taoist_page_72.txt,031,0.846237
Taoist_page_72.txt,008,0.153763
Bible_page_2217.txt,024,0.644058
Bible_page_2217.txt,011,0.234165
Bible_page_2217.txt,002,0.121777
Bible_page_1354.txt,000,0.503347
Bible_page_1354.txt,025,0.496653
Bible_page_2622.txt,010,0.843028
Bible_page_2622.txt,023,0.108032
Bible_page_2622.txt,034,0.04894
Bible_page_2636.txt,010,0.83879
Bible_page_2636.txt,011,0.161209
Bible_page_1407.txt,000,0.483461
Bible_page_1407.txt,027,0.30208
Bible_page_1407.txt,002,0.147214
Bible_page_1407.txt,016,0.067245
Bible_page_2298.txt,024,0.703263
Bible_page_2298.txt,018,0.186217
Bible_page_2298.txt,001,0.11052
GuruGranth_page_803.txt,021,0.551353
GuruGranth_page_803.txt,001,0.381161
GuruGranth_page_803.txt,012,0.067486
Bible_page_1043.txt,023,1.0
GuruGranth_page_1011.txt,004,0.532848
GuruGranth_page_1011.txt,012,0.249519
GuruGranth_page_1011.txt,006,0.140343
GuruGranth_page_1011.txt,007,0.041452
GuruGranth_page_1011.txt,001,0.035838
Bible_page_214.txt,028,1.0
Bible_page_1377.txt,013,0.460209
Bible_page_1377.txt,025,0.289504
Bible_page_1377.txt,000,0.207894
Bible_page_1377.txt,006,0.042394
GuruGranth_page_954.txt,004,0.514464
GuruGranth_page_954.txt,012,0.268004
GuruGranth_page_954.txt,003,0.165634
GuruGranth_page_954.txt,001,0.051898
GuruGranth_page_692.txt,012,0.556708
GuruGranth_page_692.txt,006,0.246729
GuruGranth_page_692.txt,001,0.081218
GuruGranth_page_692.txt,015,0.075233
GuruGranth_page_692.txt,010,0.020196
GuruGranth_page_692.txt,007,0.019917
Bible_page_659.txt,029,0.741858
Bible_page_659.txt,010,0.146069
Bible_page_659.txt,002,0.112073
Bible_page_1678.txt,005,0.49747
Bible_page_1678.txt,002,0.18343
Bible_page_1678.txt,003,0.123981
Bible_page_1678.txt,006,0.113026
Bible_page_1678.txt,013,0.082093
Bible_page_2207.txt,000,0.509561
Bible_page_2207.txt,022,0.208072
Bible_page_2207.txt,024,0.207443
Bible_page_2207.txt,006,0.074924
Bible_page_548.txt,019,0.250667
Bible_page_548.txt,022,0.246525
Bible_page_548.txt,005,0.182405
Bible_page_548.txt,011,0.174718
Bible_page_548.txt,009,0.145685
GuruGranth_page_514.txt,004,0.969841
GuruGranth_page_514.txt,006,0.030159
Bible_page_2540.txt,020,0.669501
Bible_page_2540.txt,011,0.204179
Bible_page_2540.txt,000,0.12632
Bible_page_1362.txt,027,0.979795
Bible_page_1362.txt,000,0.020205
GuruGranth_page_1332.txt,004,0.500972
GuruGranth_page_1332.txt,021,0.45547
GuruGranth_page_1332.txt,001,0.043559
Bible_page_185.txt,028,1.0
Bible_page_1971.txt,010,0.450581
Bible_page_1971.txt,000,0.300423
Bible_page_1971.txt,003,0.142555
Bible_page_1971.txt,025,0.106441
Bible_page_669.txt,029,0.564085
Bible_page_669.txt,026,0.235155
Bible_page_669.txt,002,0.200761
Bible_page_1677.txt,002,0.903204
Bible_page_1677.txt,005,0.096796
Bible_page_2511.txt,020,0.618396
Bible_page_2511.txt,011,0.356467
Bible_page_2511.txt,000,0.025137
GuruGranth_page_1015.txt,004,0.727652
GuruGranth_page_1015.txt,012,0.185015
GuruGranth_page_1015.txt,006,0.062481
GuruGranth_page_1015.txt,001,0.024852
Bible_page_423.txt,013,0.578367
Bible_page_423.txt,002,0.21843
Bible_page_423.txt,019,0.203203
Bible_page_666.txt,002,0.629112
Bible_page_666.txt,029,0.370887
GuruGranth_page_781.txt,021,0.447169
GuruGranth_page_781.txt,006,0.327925
GuruGranth_page_781.txt,001,0.224906
Gita_page_82.txt,007,0.916606
Gita_page_82.txt,004,0.057407
Gita_page_82.txt,012,0.025987
Bible_page_2554.txt,003,0.340804
Bible_page_2554.txt,000,0.215749
Bible_page_2554.txt,024,0.167756
Bible_page_2554.txt,026,0.102462
Bible_page_2554.txt,031,0.091643
Bible_page_2554.txt,010,0.081586
Quran_page_78.txt,030,1.0
GuruGranth_page_1195.txt,012,0.840368
GuruGranth_page_1195.txt,006,0.122564
GuruGranth_page_1195.txt,000,0.037069
Bible_page_462.txt,013,0.653686
Bible_page_462.txt,002,0.311474
Bible_page_462.txt,001,0.034839
Taoist_page_153.txt,007,0.751033
Taoist_page_153.txt,031,0.248967
Bible_page_141.txt,019,0.591904
Bible_page_141.txt,008,0.22344
Bible_page_141.txt,017,0.184656
GuruGranth_page_253.txt,001,0.488366
GuruGranth_page_253.txt,004,0.227143
GuruGranth_page_253.txt,012,0.195793
GuruGranth_page_253.txt,021,0.088698
Bible_page_1660.txt,005,0.991278
Bible_page_1660.txt,000,0.008722
GuruGranth_page_963.txt,006,0.393957
GuruGranth_page_963.txt,004,0.36785
GuruGranth_page_963.txt,001,0.238193
Gita_page_146.txt,007,1.0
GuruGranth_page_670.txt,001,0.303258
GuruGranth_page_670.txt,021,0.290096
GuruGranth_page_670.txt,012,0.273515
GuruGranth_page_670.txt,006,0.133131
Bible_page_241.txt,033,0.656063
Bible_page_241.txt,017,0.252298
Bible_page_241.txt,026,0.091639
GuruGranth_page_513.txt,004,0.911968
GuruGranth_page_513.txt,012,0.054601
GuruGranth_page_513.txt,001,0.033432
Bible_page_1351.txt,027,0.555244
Bible_page_1351.txt,000,0.444756
GuruGranth_page_521.txt,004,0.422211
GuruGranth_page_521.txt,001,0.355073
GuruGranth_page_521.txt,021,0.143063
GuruGranth_page_521.txt,006,0.064875
GuruGranth_page_521.txt,007,0.014778
GuruGranth_page_969.txt,012,0.744681
GuruGranth_page_969.txt,021,0.067285
GuruGranth_page_969.txt,007,0.063828
GuruGranth_page_969.txt,015,0.049992
GuruGranth_page_969.txt,000,0.03987
GuruGranth_page_969.txt,010,0.034344
Bible_page_389.txt,017,0.380514
Bible_page_389.txt,026,0.289
Bible_page_389.txt,034,0.264196
Bible_page_389.txt,016,0.058371
Bible_page_389.txt,003,0.00792
Bible_page_2043.txt,022,0.426688
Bible_page_2043.txt,010,0.298265
Bible_page_2043.txt,024,0.275047
Bible_page_2553.txt,011,0.458779
Bible_page_2553.txt,000,0.26443
Bible_page_2553.txt,019,0.204857
Bible_page_2553.txt,023,0.071934
Bible_page_2536.txt,020,0.594712
Bible_page_2536.txt,002,0.405288
GuruGranth_page_1338.txt,021,0.589269
GuruGranth_page_1338.txt,001,0.209837
GuruGranth_page_1338.txt,004,0.195711
GuruGranth_page_1338.txt,012,0.005183
Taoist_page_67.txt,031,0.782925
Taoist_page_67.txt,008,0.217075
GuruGranth_page_1314.txt,021,0.439629
GuruGranth_page_1314.txt,004,0.434847
GuruGranth_page_1314.txt,006,0.102671
GuruGranth_page_1314.txt,012,0.022853
GuruGranth_page_630.txt,001,0.331066
GuruGranth_page_630.txt,021,0.314763
GuruGranth_page_630.txt,012,0.249723
GuruGranth_page_630.txt,006,0.104447
GuruGranth_page_919.txt,004,0.680926
GuruGranth_page_919.txt,021,0.141384
GuruGranth_page_919.txt,006,0.094587
GuruGranth_page_919.txt,012,0.050691
GuruGranth_page_919.txt,003,0.032412
GuruGranth_page_342.txt,012,0.585343
GuruGranth_page_342.txt,003,0.200089
GuruGranth_page_342.txt,004,0.155529
GuruGranth_page_342.txt,001,0.059038
Bible_page_2405.txt,020,0.609436
Bible_page_2405.txt,000,0.201055
Bible_page_2405.txt,011,0.189509
GuruGranth_page_19.txt,004,0.645605
GuruGranth_page_19.txt,006,0.152725
GuruGranth_page_19.txt,001,0.133098
GuruGranth_page_19.txt,012,0.05657
GuruGranth_page_19.txt,000,0.012002
GuruGranth_page_1155.txt,012,0.470761
GuruGranth_page_1155.txt,004,0.303018
GuruGranth_page_1155.txt,001,0.22391
GuruGranth_page_1155.txt,021,0.002311
Bible_page_2521.txt,020,0.420822
Bible_page_2521.txt,011,0.252816
Bible_page_2521.txt,032,0.218262
Bible_page_2521.txt,001,0.1081
GuruGranth_page_383.txt,006,0.672027
GuruGranth_page_383.txt,021,0.165514
GuruGranth_page_383.txt,001,0.162459
Bible_page_1548.txt,000,0.539561
Bible_page_1548.txt,005,0.393546
Bible_page_1548.txt,013,0.063642
Bible_page_1548.txt,001,0.003252
GuruGranth_page_1055.txt,004,0.815223
GuruGranth_page_1055.txt,012,0.156416
GuruGranth_page_1055.txt,006,0.028361
Bible_page_1978.txt,005,0.913541
Bible_page_1978.txt,008,0.086459
GuruGranth_page_475.txt,012,0.778724
GuruGranth_page_475.txt,006,0.115593
GuruGranth_page_475.txt,001,0.065754
GuruGranth_page_475.txt,010,0.039928
GuruGranth_page_179.txt,001,0.273799
GuruGranth_page_179.txt,021,0.253355
GuruGranth_page_179.txt,004,0.207184
GuruGranth_page_179.txt,012,0.176927
GuruGranth_page_179.txt,006,0.088735
Bible_page_117.txt,032,0.390621
Bible_page_117.txt,019,0.287341
Bible_page_117.txt,010,0.164642
Bible_page_117.txt,009,0.157395
Quran_page_73.txt,030,0.694736
Quran_page_73.txt,000,0.093308
Quran_page_73.txt,003,0.092255
Quran_page_73.txt,008,0.056233
Quran_page_73.txt,006,0.03912
Quran_page_73.txt,007,0.024348
Bible_page_572.txt,009,0.671584
Bible_page_572.txt,015,0.211678
Bible_page_572.txt,010,0.116738
Taoist_page_96.txt,007,0.88756
Taoist_page_96.txt,008,0.11244
Bible_page_783.txt,027,0.544976
Bible_page_783.txt,002,0.146971
Bible_page_783.txt,014,0.122253
Bible_page_783.txt,019,0.107733
Bible_page_783.txt,008,0.078068
Bible_page_45.txt,002,0.548181
Bible_page_45.txt,010,0.202146
Bible_page_45.txt,019,0.147148
Bible_page_45.txt,016,0.102525
Bible_page_1095.txt,003,0.665103
Bible_page_1095.txt,010,0.204489
Bible_page_1095.txt,025,0.130408
GuruGranth_page_982.txt,021,0.474396
GuruGranth_page_982.txt,012,0.209258
GuruGranth_page_982.txt,006,0.160271
GuruGranth_page_982.txt,001,0.136086
GuruGranth_page_982.txt,000,0.019988
Bible_page_812.txt,002,0.941655
Bible_page_812.txt,003,0.058346
Bible_page_354.txt,013,0.384489
Bible_page_354.txt,017,0.352883
Bible_page_354.txt,033,0.17881
Bible_page_354.txt,009,0.083818
Bible_page_2366.txt,003,0.518777
Bible_page_2366.txt,024,0.203321
Bible_page_2366.txt,005,0.166033
Bible_page_2366.txt,011,0.11187
GuruGranth_page_939.txt,004,0.728114
GuruGranth_page_939.txt,007,0.123901
GuruGranth_page_939.txt,006,0.084711
GuruGranth_page_939.txt,012,0.063274
Bible_page_1355.txt,025,0.402049
Bible_page_1355.txt,010,0.3428
Bible_page_1355.txt,009,0.255151
GuruGranth_page_1369.txt,012,0.864006
GuruGranth_page_1369.txt,001,0.098685
GuruGranth_page_1369.txt,000,0.037308
Bible_page_2385.txt,003,0.657895
Bible_page_2385.txt,000,0.211718
Bible_page_2385.txt,012,0.130387
GuruGranth_page_178.txt,001,0.515005
GuruGranth_page_178.txt,012,0.278468
GuruGranth_page_178.txt,006,0.158368
GuruGranth_page_178.txt,018,0.048159
Bible_page_189.txt,028,0.923224
Bible_page_189.txt,013,0.076776
GuruGranth_page_631.txt,012,0.332266
GuruGranth_page_631.txt,021,0.322931
GuruGranth_page_631.txt,001,0.306487
GuruGranth_page_631.txt,007,0.038315
Bible_page_775.txt,014,0.734721
Bible_page_775.txt,028,0.265279
GuruGranth_page_1201.txt,021,0.549997
GuruGranth_page_1201.txt,001,0.222099
GuruGranth_page_1201.txt,012,0.148235
GuruGranth_page_1201.txt,006,0.079668
Bible_page_2266.txt,016,1.0
Bible_page_1997.txt,005,0.745066
Bible_page_1997.txt,029,0.147309
Bible_page_1997.txt,014,0.087051
Bible_page_1997.txt,003,0.015052
Bible_page_1997.txt,009,0.005522
GuruGranth_page_233.txt,021,0.555244
GuruGranth_page_233.txt,006,0.401907
GuruGranth_page_233.txt,012,0.028473
GuruGranth_page_233.txt,001,0.014376
Bible_page_2249.txt,024,0.603306
Bible_page_2249.txt,022,0.226118
Bible_page_2249.txt,013,0.084573
Bible_page_2249.txt,009,0.04911
Bible_page_2249.txt,016,0.036894
Bible_page_323.txt,033,0.81253
Bible_page_323.txt,034,0.18747
Bible_page_628.txt,009,0.750355
Bible_page_628.txt,010,0.131338
Bible_page_628.txt,020,0.110242
Bible_page_628.txt,003,0.008065
Bible_page_915.txt,017,0.47358
Bible_page_915.txt,023,0.211662
Bible_page_915.txt,007,0.142758
Bible_page_915.txt,026,0.083465
Bible_page_915.txt,014,0.06016
Bible_page_915.txt,018,0.028375
Taoist_page_144.txt,031,0.82564
Taoist_page_144.txt,015,0.17436
GuruGranth_page_1321.txt,001,0.412412
GuruGranth_page_1321.txt,012,0.300333
GuruGranth_page_1321.txt,021,0.26456
GuruGranth_page_1321.txt,007,0.022694
Bible_page_880.txt,018,0.611835
Bible_page_880.txt,002,0.195755
Bible_page_880.txt,005,0.146445
Bible_page_880.txt,000,0.045966
GuruGranth_page_395.txt,021,0.517212
GuruGranth_page_395.txt,006,0.256636
GuruGranth_page_395.txt,001,0.1433
GuruGranth_page_395.txt,000,0.082851
Bible_page_822.txt,009,0.456111
Bible_page_822.txt,002,0.375963
Bible_page_822.txt,018,0.161756
Bible_page_822.txt,027,0.00617
